time,amplitude,sample_rate
0.0,0.06813681042361333,16000
6.25e-05,0.15013591665777873,16000
0.000125,0.8749127699484719,16000
0.0001875,1.134196196820143,16000
0.00025,0.5637352691675896,16000
0.0003125,0.632703342886157,16000
0.000375,0.7356927643618505,16000
0.0004375,0.3119694389789895,16000
0.0005,-0.003756853028026923,16000
0.0005625000000000001,-0.5734298533498828,16000
0.000625,-0.510467416079654,16000
0.0006875,-0.749959968514261,16000
0.00075,-0.9852350871651392,16000
0.0008125000000000001,-0.6718207359293435,16000
0.000875,-0.6025685142473689,16000
0.0009375,-0.5748270683211039,16000
0.001,0.0824551819964812,16000
0.0010625,0.16827076457554624,16000
0.0011250000000000001,0.9035342400443707,16000
0.0011875,0.9127157594309,16000
0.00125,0.9586635188631518,16000
0.0013125,0.7716190575937694,16000
0.001375,0.9804753350444206,16000
0.0014375,0.34812958972172287,16000
0.0015,-0.0957770127011145,16000
0.0015625,-0.46142288797009334,16000
0.0016250000000000001,-0.5880788287920643,16000
0.0016875,-0.8421637555220977,16000
0.00175,-0.9077101823940352,16000
0.0018125,-0.82754502762526,16000
0.001875,-0.2282198192469797,16000
0.0019375,-0.4735605927363597,16000
0.002,-0.11454095631839697,16000
0.0020625,0.200718318505318,16000
0.002125,0.8448439673485355,16000
0.0021875,1.1763254116350568,16000
0.0022500000000000003,0.974520573882042,16000
0.0023125,0.7360148330887927,16000
0.002375,0.5227471767408208,16000
0.0024375,0.5281604022898037,16000
0.0025,0.16619668513711694,16000
0.0025625,-0.26123044574513044,16000
0.002625,-0.8559192757048985,16000
0.0026875000000000002,-0.8719666824989387,16000
0.00275,-0.9739082598751766,16000
0.0028125,-0.8749792756922771,16000
0.002875,-0.5122493826823765,16000
0.0029375,-0.3326859477124366,16000
0.003,0.15180968778753404,16000
0.0030625,0.39779457168842214,16000
0.003125,0.7717558440950144,16000
0.0031875000000000002,1.0650398711483078,16000
0.0032500000000000003,0.6741700532993293,16000
0.0033125,0.8523988754887915,16000
0.003375,0.601928258210979,16000
0.0034375,0.23982600256600195,16000
0.0035,-0.06152367772251809,16000
0.0035625,-0.04840439293580989,16000
0.003625,-0.9007125043590052,16000
0.0036875000000000002,-0.7073659103104667,16000
0.00375,-1.3763011206612483,16000
0.0038125,-0.998762101680813,16000
0.003875,-0.6707140894744247,16000
0.0039375,-0.2516001340803175,16000
0.004,0.15903509798214918,16000
0.0040625,0.5600812671319423,16000
0.004125,0.6291294844859443,16000
0.0041875,0.8204945287196002,16000
0.00425,1.1918492393546283,16000
0.0043125,0.8811025850287875,16000
0.004375,0.421854647491512,16000
0.0044375000000000005,0.12927270751077619,16000
0.0045000000000000005,-0.20559578135671697,16000
0.0045625,-0.2715149104202252,16000
0.004625,-0.6752594184266221,16000
0.0046875,-0.7694823135949307,16000
0.00475,-1.0955365960775167,16000
0.0048125,-0.8884289798733535,16000
0.004875,-0.5672205164883651,16000
0.0049375,-0.4518554215069721,16000
0.005,0.10213804816169746,16000
0.0050625,0.23467229233553225,16000
0.005125,0.6259254731453169,16000
0.0051875,0.8385203444545003,16000
0.00525,0.7326021262273652,16000
0.0053125,1.0327698895321142,16000
0.0053750000000000004,0.6021452270374718,16000
0.0054375000000000005,0.3854772022444993,16000
0.0055,0.10749822092695657,16000
0.0055625,-0.2828360259974961,16000
0.005625,-0.5583221476986167,16000
0.0056875,-0.9459015563272934,16000
0.00575,-1.0946523800491645,16000
0.0058125,-0.9417050663744259,16000
0.005875,-1.08440623069718,16000
0.0059375,-0.706267618307671,16000
0.006,-0.2957646247037078,16000
0.0060625,0.15969226267879455,16000
0.006125,0.7964990158471463,16000
0.0061875,0.7214082605125456,16000
0.00625,0.9154402822622987,16000
0.0063125,1.2143958117253852,16000
0.0063750000000000005,0.6274437354638126,16000
0.0064375000000000005,0.5475969269207739,16000
0.006500000000000001,-0.20876325974977505,16000
0.0065625,-0.42862066681744054,16000
0.006625,-0.9195381706769516,16000
0.0066875,-0.9996896329447362,16000
0.00675,-0.8121013882599026,16000
0.0068125,-1.3101201210294682,16000
0.006875,-0.6099667013863843,16000
0.0069375,-0.32952413561640703,16000
0.007,-0.13285596897665375,16000
0.0070625,0.059335066184079355,16000
0.007125,0.7232354294297251,16000
0.0071875,0.8054813634055664,16000
0.00725,1.0520279825336227,16000
0.0073125,0.9287658207957509,16000
0.0073750000000000005,1.065275429778331,16000
0.0074375000000000005,0.32916188698241367,16000
0.0075,-0.2288609968303025,16000
0.0075625,-0.3425961817179075,16000
0.007625,-0.6579140271680013,16000
0.0076875,-0.6199559512702133,16000
0.00775,-0.8132634485360459,16000
0.0078125,-0.8440807377652235,16000
0.007875,-0.3799023075426601,16000
0.0079375,-0.6484989322257138,16000
0.008,-0.14305279159381382,16000
0.0080625,0.1754947532352252,16000
0.008125,0.6199426593713333,16000
0.0081875,0.6160431515494633,16000
0.00825,1.142024069305036,16000
