time,amplitude,sample_rate
0.0,0.5559599369373718,16000
6.25e-05,0.6592025670124104,16000
0.000125,0.9434361746705516,16000
0.0001875,0.8369145465449955,16000
0.00025,0.3083673719413941,16000
0.0003125,-0.29925952904721476,16000
0.000375,-0.5491666588699079,16000
0.0004375,-1.0167941879363507,16000
0.0005,-1.2139933438192623,16000
0.0005625000000000001,-0.9369054532842856,16000
0.000625,-0.40517017350672746,16000
0.0006875,0.1277357122869896,16000
0.00075,0.5411603397706981,16000
0.0008125000000000001,1.0502041696546796,16000
0.000875,1.0792456984404413,16000
0.0009375,0.6555767783380575,16000
0.001,0.32524828686213825,16000
0.0010625,-0.3858179071990366,16000
0.0011250000000000001,-0.43402939789755635,16000
0.0011875,-0.9850658322298377,16000
0.00125,-0.7172150296742413,16000
0.0013125,-0.8429028083562049,16000
0.001375,-0.39035869470372336,16000
0.0014375,0.22766736565618545,16000
0.0015,0.8572010140348989,16000
0.0015625,1.180987931642579,16000
0.0016250000000000001,0.9842815107881883,16000
0.0016875,0.7491990929941114,16000
0.00175,0.25209469836797443,16000
0.0018125,0.03871247885556822,16000
0.001875,-0.5802203621001456,16000
0.0019375,-1.0295660547138556,16000
0.002,-0.8587757864367905,16000
0.0020625,-0.6506271794699361,16000
0.002125,-0.37732771230782647,16000
0.0021875,0.1670843124104468,16000
0.0022500000000000003,0.5452413091771251,16000
0.0023125,1.1064060670865428,16000
0.002375,0.8986707466877403,16000
0.0024375,0.5538044980899687,16000
0.0025,0.4370174055721877,16000
0.0025625,-0.23186625663780824,16000
0.002625,-0.9925751172785751,16000
0.0026875000000000002,-0.8841143596923898,16000
0.00275,-1.2029486628909585,16000
0.0028125,-0.7828731622581071,16000
0.002875,-0.15946747251593602,16000
0.0029375,0.3601613910167963,16000
0.003,0.6494491229087115,16000
0.0030625,0.8119127188352875,16000
0.003125,1.1693760971692286,16000
0.0031875000000000002,0.8356970307381981,16000
0.0032500000000000003,0.13745812853670208,16000
0.0033125,-0.3549842447766991,16000
0.003375,-0.8673877257322057,16000
0.0034375,-1.0273175942694972,16000
0.0035,-0.9338400167934078,16000
0.0035625,-0.5263673677234112,16000
0.003625,-0.3522852424017648,16000
0.0036875000000000002,0.4302927496165835,16000
0.00375,0.9887897723201255,16000
0.0038125,0.9448268241137151,16000
0.003875,0.7864080185472165,16000
0.0039375,0.7213198719088068,16000
0.004,-0.045168304587222596,16000
0.0040625,-0.5893738273255755,16000
0.004125,-1.0567698058131765,16000
0.0041875,-0.9390871285208856,16000
0.00425,-1.064532253660187,16000
0.0043125,-0.7744064318718589,16000
0.004375,-0.04678813939809185,16000
0.0044375000000000005,0.3125342138123221,16000
0.0045000000000000005,0.9121640321115553,16000
0.0045625,1.057977169496374,16000
0.004625,0.8858768856924947,16000
0.0046875,0.4182155605657417,16000
0.00475,0.11547694073625853,16000
0.0048125,-0.6740681297777278,16000
0.004875,-0.7243666569339133,16000
0.0049375,-1.0356643284863087,16000
0.005,-0.8808663353812342,16000
0.0050625,-0.44806775573789975,16000
0.005125,0.17653574720518173,16000
0.0051875,0.5551669861120784,16000
0.00525,0.8190951880519325,16000
0.0053125,1.067479113802772,16000
0.0053750000000000004,0.979678214128422,16000
0.0054375000000000005,0.5778499451442484,16000
0.0055,-0.03690320360512308,16000
0.0055625,-0.5301932843497794,16000
0.005625,-0.8541965172876258,16000
0.0056875,-0.8938780789877822,16000
0.00575,-0.8407151836174682,16000
0.0058125,-0.40005292278393745,16000
0.005875,0.1129931361151162,16000
0.0059375,0.4082931939212212,16000
0.006,0.8356742851402426,16000
0.0060625,1.1169923470580876,16000
0.006125,1.0428713157201952,16000
0.0061875,0.39045627396467586,16000
0.00625,-0.15333555171892627,16000
0.0063125,-0.6895114051613347,16000
0.0063750000000000005,-1.235985554109236,16000
0.0064375000000000005,-0.7928230152929634,16000
0.006500000000000001,-0.8728622815056479,16000
0.0065625,-0.5559974721806005,16000
0.006625,0.21290443283628213,16000
0.0066875,0.6484389016901217,16000
0.00675,1.2129170153759326,16000
0.0068125,1.0417369381632653,16000
0.006875,0.9468925393552964,16000
0.0069375,0.399151899983512,16000
0.007,-0.28934655433187295,16000
0.0070625,-0.362436009669131,16000
0.007125,-0.7518392994655213,16000
0.0071875,-0.8996329673561759,16000
0.00725,-0.5800614588550083,16000
0.0073125,-0.2266770553650669,16000
0.0073750000000000005,0.28240076549810206,16000
0.0074375000000000005,0.7695754027195647,16000
0.0075,1.2332886764658757,16000
0.0075625,1.1186377869980764,16000
0.007625,0.693229176672305,16000
0.0076875,0.26276415298770883,16000
0.00775,-0.4866746428904457,16000
0.0078125,-0.7157400157279864,16000
0.007875,-0.8975559670501451,16000
0.0079375,-0.8981515906701414,16000
0.008,-0.637689459926193,16000
0.0080625,-0.2779323382136773,16000
0.008125,0.4423909999577562,16000
0.0081875,0.8895632734806876,16000
0.00825,0.9956722484329189,16000
0.0083125,0.9497435430326281,16000
0.008375,0.6318598185829006,16000
0.0084375,0.19657281246957015,16000
0.0085,-0.29744125922455233,16000
0.0085625,-0.9931081106318219,16000
0.008625,-1.0494478869600123,16000
0.0086875,-1.0839051961004258,16000
0.00875,-0.672024866856463,16000
0.008812500000000001,0.03632744590562956,16000
0.008875000000000001,0.2759905856287092,16000
0.008937500000000001,0.6082694989817886,16000
0.009000000000000001,0.8276143559604727,16000
0.0090625,0.9418190769661895,16000
0.009125,0.6616545699345427,16000
0.0091875,0.08126514792357434,16000
0.00925,-0.6990625504636612,16000
0.0093125,-0.9209827518622713,16000
0.009375,-0.7924914773130506,16000
0.0094375,-0.8789776477823626,16000
0.0095,-0.801563264155945,16000
0.0095625,-0.14328625985755564,16000
0.009625,0.20916482591077695,16000
0.0096875,0.7913137067186939,16000
0.00975,1.013984641149756,16000
0.0098125,0.8520221704152161,16000
0.009875,0.45613478692837495,16000
0.0099375,0.26202272240636243,16000
0.01,-0.47792815842408787,16000
0.0100625,-0.9170148232128903,16000
0.010125,-0.9024002048227354,16000
0.0101875,-0.7542896048154331,16000
0.01025,-0.4196223823873569,16000
0.0103125,0.38405048197244673,16000
0.010375,0.4450088303151786,16000
0.0104375,1.0500916118786963,16000
0.0105,1.145035739978461,16000
0.0105625,0.6486615775003951,16000
0.010625,0.5053378196685803,16000
0.0106875,-0.1992641499416787,16000
0.010750000000000001,-0.5617898198122065,16000
0.010812500000000001,-0.7518176221377161,16000
0.010875000000000001,-0.9772707554401946,16000
0.010937500000000001,-1.0843664253925138,16000
0.011,-0.30108017627995487,16000
0.0110625,-0.07985926323141207,16000
0.011125,0.5440089833095989,16000
0.0111875,1.079245609314107,16000
0.01125,0.8436635494865363,16000
0.0113125,0.8478360955363907,16000
0.011375,0.27317456151251784,16000
0.0114375,-0.44064494279401906,16000
0.0115,-0.7263538727900005,16000
0.0115625,-1.0221656887820023,16000
0.011625,-1.1468131193058342,16000
0.0116875,-0.7577641965934016,16000
0.01175,-0.318214547684084,16000
0.0118125,0.14075755242091648,16000
0.011875,0.6135177555529707,16000
0.0119375,1.0363118093777324,16000
0.012,0.8030523330171438,16000
0.0120625,0.8870500927419385,16000
0.012125,0.2101978652724889,16000
0.0121875,-0.2787385423096099,16000
0.01225,-0.8112302281433541,16000
0.0123125,-1.112022859342444,16000
0.012375,-0.8391997387439951,16000
0.0124375,-0.8125898554541925,16000
0.0125,-0.1869966498696697,16000
0.0125625,0.3230551324794084,16000
0.012625,0.6890856645383658,16000
0.0126875,1.1141139959403303,16000
0.012750000000000001,0.9696048360162496,16000
0.012812500000000001,0.4023326730471511,16000
0.012875000000000001,0.13299335649006877,16000
0.012937500000000001,0.04224862528601819,16000
0.013000000000000001,-0.741569668196813,16000
0.0130625,-0.991141456984991,16000
0.013125,-0.8158790330941286,16000
0.0131875,-0.46562703085554313,16000
0.01325,-0.2952001639188137,16000
0.0133125,0.34847308426114115,16000
0.013375,0.772832158259411,16000
0.0134375,0.8034191522465615,16000
0.0135,0.9045497964596826,16000
0.0135625,0.6468911033441267,16000
0.013625,0.11162916179660887,16000
0.0136875,-0.12613675912373257,16000
0.01375,-0.6982386296562121,16000
0.0138125,-0.9495019278801582,16000
0.013875,-0.9122451517274061,16000
0.0139375,-0.49113200516199457,16000
0.014,-0.1276340890347749,16000
0.0140625,0.22046919251395217,16000
0.014125,0.6635711212441445,16000
0.0141875,1.029034568078871,16000
0.01425,1.062839497254969,16000
0.0143125,0.5001448249175576,16000
0.014375,0.17479616980241758,16000
0.0144375,-0.3959562218508959,16000
0.0145,-0.6927866134713453,16000
0.0145625,-1.1417703217199169,16000
0.014625,-1.028806598323448,16000
0.014687500000000001,-0.2958739984168399,16000
0.014750000000000001,-0.2407195542179458,16000
0.014812500000000001,0.5373850203294082,16000
0.014875000000000001,1.0648801363425688,16000
0.014937500000000001,1.0539961780518217,16000
0.015,1.044967745494575,16000
0.0150625,0.6598686978549462,16000
0.015125,0.08606084483941641,16000
0.0151875,-0.47516524734626714,16000
0.01525,-1.0254587822278804,16000
0.0153125,-1.1825154061584673,16000
0.015375,-0.8698519324410695,16000
0.0154375,-0.6898918630483077,16000
0.0155,0.13506472128583621,16000
0.0155625,0.8630243915174711,16000
0.015625,0.9053851360292333,16000
0.0156875,1.0441175287771134,16000
0.01575,0.6670662506562662,16000
0.0158125,0.4018652616679953,16000
0.015875,-0.08957361615387412,16000
0.0159375,-0.6188909930027146,16000
0.016,-0.8646313009734999,16000
0.0160625,-1.077682972479138,16000
0.016125,-0.7817286786374935,16000
0.0161875,-0.3220701231988397,16000
0.01625,0.31393631799174476,16000
0.0163125,0.6303653048339507,16000
0.016375,0.8548374940288348,16000
0.0164375,0.9688824239721223,16000
0.0165,0.8316852540625113,16000
0.0165625,0.22915334331429515,16000
0.016625,-0.268388450563972,16000
0.0166875,-0.633701678944347,16000
0.01675,-1.2036202244711927,16000
0.0168125,-0.9983075260887623,16000
0.016875,-0.8049741594099283,16000
0.0169375,-0.23581456605926232,16000
0.017,0.10181683781519879,16000
0.0170625,0.6221881885039121,16000
0.017125,0.9509666503049159,16000
0.0171875,0.881566918833981,16000
0.01725,0.5938394412073353,16000
0.0173125,0.18641707942810193,16000
0.017375,-0.5223997387002504,16000
0.0174375,-0.8351287071317607,16000
0.0175,-0.8940764493149446,16000
0.0175625,-1.1589575065619677,16000
0.017625000000000002,-0.8325090173587051,16000
0.017687500000000002,-0.27207853015887884,16000
0.017750000000000002,0.375849986774756,16000
0.017812500000000002,0.5712911218441173,16000
0.017875000000000002,0.8902907637881956,16000
0.017937500000000002,1.1185291470636167,16000
0.018000000000000002,0.6813358237888377,16000
0.0180625,0.2761643352800448,16000
0.018125,-0.4649010988804412,16000
0.0181875,-0.8448471405058827,16000
0.01825,-0.859454931489942,16000
0.0183125,-0.8970102136637655,16000
0.018375,-0.563403091100559,16000
0.0184375,-0.07173585997431614,16000
0.0185,0.4690375112362455,16000
0.0185625,0.7339824237583177,16000
0.018625,0.8509394831523123,16000
0.0186875,0.8335346534671719,16000
0.01875,0.5483453052332838,16000
0.0188125,-0.16855979024367684,16000
0.018875,-0.3431237782988431,16000
0.0189375,-0.7011208990040737,16000
0.019,-0.9840571909861506,16000
0.0190625,-0.9945254322663456,16000
0.019125,-0.5621265939633597,16000
0.0191875,-0.2950870611669153,16000
0.01925,0.2081915711263077,16000
0.0193125,1.0421100735894735,16000
0.019375,0.7386384743962324,16000
0.0194375,0.9913189008693064,16000
0.0195,0.7102043044644251,16000
0.0195625,0.03257414246629149,16000
0.019625,-0.48427373651074795,16000
0.0196875,-0.8351517459793056,16000
0.01975,-1.2746938724281653,16000
0.0198125,-0.9561453904093294,16000
0.019875,-0.3310807377226951,16000
0.0199375,0.010580551560279478,16000
0.02,0.4815059948015125,16000
0.0200625,0.8772132900869725,16000
0.020125,0.9072566383773397,16000
0.0201875,0.692990537693677,16000
0.02025,0.5846621618080627,16000
0.0203125,-0.16150905213651098,16000
0.020375,-0.2632834947364615,16000
0.0204375,-0.9333017699112041,16000
0.0205,-0.9568568658588932,16000
0.0205625,-0.6255141817498276,16000
0.020625,-0.3814057186234806,16000
